x
Myrmeciza melanoceps
Myrmeciza goeldii
Gymnocichla nudiceps
Rhopornis ardesiacus
Pyriglena leuconota
Pyriglena leucoptera
Pyriglena atra
Percnostola rufifrons
Percnostola arenarum
Percnostola lophotes
Myrmoborus myotherinus
Myrmoborus lugubris
Myrmoborus leucophrys
Myrmoborus melanurus
Myrmeciza longipes
Hylophylax naevioides
Hylophylax naevius
Hylophylax punctulatus
Hypocnemoides melanopogon
Hypocnemoides maculicauda
Myrmeciza squamosa
Myrmeciza loricata
Myrmeciza ferruginea
Biatas nigropectus
Myrmeciza nigricauda
Myrmeciza berlepschi
Myrmeciza laemosticta
Myrmeciza griseiceps
Myrmeciza exsul
Schistocichla saturata
Schistocichla humaythae
Myrmeciza ruficauda
Schistocichla caurensis
Schistocichla rufifacies
Schistocichla brunneiceps
Schistocichla schistacea
Schistocichla leucostigma
Myrmeciza hyperythra
Sclateria naevia
Thamnophilus aethiops
Thamnophilus divisorius
Thamnophilus aroyae
Thamnophilus caerulescens
Thamnophilus unicolor
Thamnophilus sticturus
Thamnophilus pelzelni
Thamnophilus ambiguus
Thamnophilus stictocephalus
Thamnophilus punctatus
Thamnophilus cryptoleucus
Thamnophilus nigrocinereus
Thamnophilus praecox
Thamnophilus nigriceps
Thamnophilus amazonicus
Sakesphorus melanothorax
Thamnophilus insignis
Sakesphorus melanonotus
Thamnophilus schistaceus
Thamnophilus murinus
Xenornis setifrons
Thamnophilus bridgesi
Thamnophilus atrinucha
Sakesphorus bernardi
Thamnophilus palliatus
Thamnophilus tenuepunctatus
Thamnophilus multistriatus
Thamnophilus zarumae
Thamnophilus torquatus
Thamnophilus ruficapillus
Thamnophilus doliatus
Sakesphorus canadensis
Sakesphorus luctuosus
Sakesphorus cristatus
Herpsilochmus sticturus
Herpsilochmus parkeri
Herpsilochmus motacilloides
Herpsilochmus atricapillus
Herpsilochmus gentryi
Herpsilochmus dorsimaculatus
Herpsilochmus stictocephalus
Herpsilochmus pectoralis
Herpsilochmus pileatus
Herpsilochmus rufimarginatus
Herpsilochmus sellowi
Herpsilochmus axillaris
Herpsilochmus dugandi
Herpsilochmus longirostris
Herpsilochmus roraimae
Dysithamnus striaticeps
Dysithamnus mentalis
Dysithamnus plumbeus
Dysithamnus stictothorax
Dysithamnus xanthopterus
Dysithamnus leucostictus
Dysithamnus occidentalis
Dysithamnus puncticeps
Frederickena viridis
Frederickena unduligera
