"phylum","class","order","family","genus","species","early_interval","late_interval","max_ma","min_ma","midpoint","lng","lat"
"Arthropoda","Trilobita","Agnostida","Metagnostidae","Dividuagnostus","Dividuagnostus minus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Microparia","Microparia (Quadratapyge) chedaoensis","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Paraperaspis","Paraperaspis angustus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Sagavia","Sagavia laxa","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Agnostida","Sphaeragnostidae","Sphaeragnostus","Sphaeragnostus similaris","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Microparia","Microparia (Microparia) acuta","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Paraperaspis","Paraperaspis angustus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Paraperaspis","Paraperaspis angustus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites kanlingensis","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Microparia","Microparia (Microparia) acuta","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Paraperaspis","Paraperaspis angustus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Microparia","Microparia (Microparia) acuta","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Paraperaspis","Paraperaspis convergens","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Microparia","Microparia (Microparia) acuta","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Microparia","Microparia (Quadratapyge) chedaoensis","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Paraperaspis","Paraperaspis convergens","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Sagavia","Sagavia laxa","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Microparia","Microparia (Microparia) acuta","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Paraperaspis","Paraperaspis convergens","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Sagavia","Sagavia laxa","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Paraperaspis","Paraperaspis convergens","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Nileus","Nileus petilus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Nileus","Nileus petilus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Sagavia","Sagavia laxa","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Sagavia","Sagavia laxa","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Nileus","Nileus petilus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Sagavia","Sagavia laxa","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Nileus","Nileus petilus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Sagavia","Sagavia laxa","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites kanlingensis","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Nileus","Nileus petilus","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites kanlingensis","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites kanlingensis","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites kanlingensis","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Proetida","Cheiruridae","Skelipyx","Skelipyx lata","Sandbian","",458.4,453,455.7,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Dionididae","Dionide","Dionide miaopoensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Cyclopyge","Cyclopyge recurva","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Phacopida","Pliomeridae","Ovalocephalus","Ovalocephalus kanlingensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Cyclopyge","Cyclopyge recurva","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites qilangensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Cyclopyge","Cyclopyge recurva","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Cyclopyge","Cyclopyge recurva","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Cyclopyge","Cyclopyge recurva","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites qilangensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Cyclopyge","Cyclopyge recurva","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites qilangensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Cyclopyge","Cyclopyge recurva","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites qilangensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites qilangensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Dionididae","Dionide","Dionide miaopoensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Cyclopygidae","Cyclopyge","Cyclopyge recurva","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites qilangensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites qilangensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Nileus","Nileus amplus","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites qilangensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Dionididae","Dionidella","Dionidella venusta","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Nileus","Nileus amplus","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites qilangensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Nileidae","Nileus","Nileus amplus","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Dionididae","Dionidella","Dionidella venusta","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Illaenus","Illaenus tianrongi","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Harpida","Harpetidae","Eoharpes","Eoharpes yijianfangensis","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Proetida","Cheiruridae","Hemisphaerocoryphe","Hemisphaerocoryphe elliptica","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Illaenus","Illaenus cekovioides","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Illaenus","Illaenus tianrongi","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Proetida","Cheiruridae","Kawina","Kawina sinica","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Lichida","Lichidae","Lyralichas","Lyralichas qiaoi","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Nanillaenus","Nanillaenus crassus","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Parillaenus","Parillaenus vetus","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Lichida","Lichidae","Tairongia","Tairongia bachuensis","Darriwilian","",467.3,458.4,462.85,78.895279,40.199722
"Arthropoda","Trilobita","Phacopida","Pliomeridae","Ovalocephalus","Ovalocephalus kanlingensis","Llanvirn","",466,460.9,463.45,78.895279,40.199722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Kanlingia","Kanlingia kalpinensis","Sandbian","",458.4,453,455.7,78.895279,40.199722
"Arthropoda","Trilobita","Asaphida","Nileidae","Nileus","Nileus petilus","Sandbian","",458.4,453,455.7,78.895279,40.199722
"Arthropoda","Trilobita","Phacopida","Pliomeridae","Ovalocephalus","Ovalocephalus kanlingensis","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Phacopida","Pliomeridae","Ovalocephalus","Ovalocephalus kelleri","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Panderiidae","Panderia","Panderia dayongensis","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Agnostida","Metagnostidae","Trinodus","Trinodus cylindricus","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Proetida","Cheiruridae","Skelipyx","Skelipyx lata","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Styginidae","Dulanaspis","Dulanaspis asper","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Styginidae","Eokosovopeltis","Eokosovopeltis expansus","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Parillaenus","Parillaenus exiguus","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Parillaenus","Parillaenus exiguus","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Styginidae","Dulanaspis","Dulanaspis asper","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Illaenus","Illaenus usitatus","Katian","",453,445.2,449.1,78.895279,40.199722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Lisogorites","Lisogorites mistus","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Lisogorites","Lisogorites mistus","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Taklamakania","Taklamakania tarimensis","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyxinella","Ampyxinella rotundata","Katian","",453,445.2,449.1,79.499725,40.644722
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites hupeiensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Illaenus","Illaenus kueichouensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Proetida","Telephinidae","Phorocephala","Phorocephala shizipuensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Remopleurididae","Hastiremopleurides","Hastiremopleurides shihtzupuensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites hupeiensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Proetida","Telephinidae","Telephina","Telephina angulata","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Proetida","Telephinidae","Phorocephala","Phorocephala shizipuensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyx","Ampyx abnormalis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Rhombampyx","Rhombampyx yii","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Lonchodomas","Lonchodomas yohi","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Phacopida","Calymenidae","Prionocheilus","Prionocheilus pulchra","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Phacopida","Prosopiscidae","Prosopiscus","Prosopiscus subparallelus","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Lichida","Lichidae","Tairongia","Tairongia browni","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites hupeiensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Illaenus","Illaenus kueichouensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Bumastoides","Bumastoides shihtzupuensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Lonchodomas","Lonchodomas yohi","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Phacopida","Prosopiscidae","Prosopiscus","Prosopiscus rugosus","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Remopleurididae","Hastiremopleurides","Hastiremopleurides shihtzupuensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites hupeiensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Illaenus","Illaenus tingi","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Illaenus","Illaenus (Parillaenus) yohi","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Bumastoides","Bumastoides shihtzupuensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Ampyx","Ampyx abnormalis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Rhombampyx","Rhombampyx yii","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Raphiophoridae","Lonchodomas","Lonchodomas yohi","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Phacopida","Calymenidae","Prionocheilus","Prionocheilus pulchra","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Phacopida","Prosopiscidae","Prosopiscus","Prosopiscus rugosus","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Lichida","Lichidae","Tairongia","Tairongia browni","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Odontopleurida","Odontopleuridae","Dicranurus","Dicranurus oviformis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Asaphida","Asaphidae","Birmanites","Birmanites hupeiensis","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Illaenus","Illaenus tingi","Llandeilo","",466,449.5,457.75,106.918053,27.755833
"Arthropoda","Trilobita","Phacopida","Encrinuridae","Pacificurus","Pacificurus borenorensis","Telychian","Sheinwoodian",438.5,430.5,434.5,148.966949,-33.251945
"Arthropoda","Trilobita","Phacopida","Phacopidae","Ananaspis","Ananaspis macdonaldi","Telychian","Sheinwoodian",438.5,430.5,434.5,148.966949,-33.251945
"Arthropoda","Trilobita","Lichida","Lichidae","Trochurus","Trochurus bartonensis","Telychian","Sheinwoodian",438.5,430.5,434.5,148.966949,-33.251945
"Arthropoda","Trilobita","Phacopida","Phacopidae","Ananaspis","Ananaspis crossleii","Telychian","Sheinwoodian",438.5,430.5,434.5,148.966949,-33.251945
"Arthropoda","Trilobita","Lichida","Lichidae","Terranovia","Terranovia nalivkini","Emsian","",407.6,393.3,400.45,-139.166672,65.48333
"Arthropoda","Trilobita","Lichida","Lichidae","Terranovia","Terranovia nalivkini","Emsian","",407.6,393.3,400.45,-137.441666,65.691666
"Arthropoda","Trilobita","Lichida","Lichidae","Terranovia","Terranovia nalivkini","Emsian","",407.6,393.3,400.45,-137.441666,65.691666
"Arthropoda","Trilobita","Lichida","Lichidae","Terranovia","Terranovia nalivkini","Pragian","",410.8,407.6,409.2,-100.750275,73.663055
"Arthropoda","Trilobita","Lichida","Lichidae","Ceratarges","Ceratarges koumalii","Eifelian","",393.3,387.7,390.5,-4.539444,30.611668
"Arthropoda","Trilobita","Lichida","Lichidae","Ceratarges","Ceratarges aries","Eifelian","",393.3,387.7,390.5,-4.539444,30.611668
"Arthropoda","Trilobita","Lichida","Lichidae","Ceratarges","Ceratarges ziregensis","Eifelian","",393.3,387.7,390.5,-4.539444,30.611668
"Arthropoda","Trilobita","Phacopida","Phacopidae","Geesops","Geesops sparsinodosus","Eifelian","",393.3,387.7,390.5,4.702778,50.094444
"Arthropoda","Trilobita","Proetida","Proetidae","Rhenocynproetus","Rhenocynproetus catervus","Eifelian","",393.3,387.7,390.5,4.702778,50.094444
"Arthropoda","Trilobita","Lichida","Lichidae","Ceratarges","Ceratarges cognatus","Eifelian","",393.3,387.7,390.5,4.702778,50.094444
"Arthropoda","Trilobita","Corynexochida","Styginidae","Thysanopeltella","Thysanopeltella (Septimopeltis) magnispina","Eifelian","",393.3,387.7,390.5,4.702778,50.094444
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Eastonillaenus","Eastonillaenus goonumblaensis","Eastonian","",456.1,449.5,452.8,147.923615,-33.133057
"Arthropoda","Trilobita","Corynexochida","Styginidae","Eokosovopeltis","Eokosovopeltis currajongensis","Eastonian","",456.1,449.5,452.8,147.923615,-33.133057
"Arthropoda","Trilobita","Lichida","Lichidae","Amphilichas","Amphilichas shergoldi","Eastonian","",456.1,449.5,452.8,147.923615,-33.133057
"Arthropoda","Trilobita","Asaphida","Asaphidae","Basiliella","Basiliella karmbergensis","Eastonian","",456.1,449.5,452.8,147.923615,-33.133057
"Arthropoda","Trilobita","Phacopida","Encrinuridae","Cromus","Cromus optimus","Eastonian","",456.1,449.5,452.8,147.923615,-33.133057
"Arthropoda","Trilobita","Phacopida","Encrinuridae","Sinocybele","Sinocybele thomasi","Eastonian","",456.1,449.5,452.8,147.923615,-33.133057
"Arthropoda","Trilobita","Lichida","Lichidae","Richterarges","Richterarges ethnikos","Pridoli","",423,419.2,421.1,-59.483055,81.68528
"Arthropoda","Trilobita","Corynexochida","Styginidae","Kosovopeltis","Kosovopeltis allaarti","Wenlock","",433.4,427.4,430.4,-58.777779,81.552498
"Arthropoda","Trilobita","Proetida","Proetidae","Gerastos","Gerastos simus","Wenlock","",433.4,427.4,430.4,-58.777779,81.552498
"Arthropoda","Trilobita","Proetida","Cheiruridae","Contracheirurus","Contracheirurus errator","Wenlock","",433.4,427.4,430.4,-58.777779,81.552498
"Arthropoda","Trilobita","Proetida","Cheiruridae","Sphaerexochus","Sphaerexochus dimorphus","Wenlock","",433.4,427.4,430.4,-58.777779,81.552498
"Arthropoda","Trilobita","Lichida","Lichidae","Nonix","Nonix sauroter","Wenlock","",433.4,427.4,430.4,-58.777779,81.552498
"Arthropoda","Trilobita","Lichida","Lichidae","Dicranogmus","Dicranogmus skinneri","Wenlock","",433.4,427.4,430.4,-58.777779,81.552498
"Arthropoda","Trilobita","Proetida","Proetidae","Astroproetus","Astroproetus scoticus","Rhuddanian","",443.4,440.8,442.1,-4.735833,55.281944
"Arthropoda","Trilobita","Phacopida","Encrinuridae","Encrinurus","Encrinurus squarrosus","Rhuddanian","",443.4,440.8,442.1,-4.735833,55.281944
"Arthropoda","Trilobita","Phacopida","Phacopidae","Acernaspis","Acernaspis elliptifrons","Rhuddanian","",443.4,440.8,442.1,-4.735833,55.281944
"Arthropoda","Trilobita","Odontopleurida","Odontopleuridae","Anacaenaspis","Anacaenaspis callipareos","Rhuddanian","",443.4,440.8,442.1,-4.735833,55.281944
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Stenopareia","Stenopareia glochin","Rhuddanian","",443.4,440.8,442.1,-4.726389,55.297222
"Arthropoda","Trilobita","Proetida","Proetidae","Astroproetus","Astroproetus scoticus","Rhuddanian","",443.4,440.8,442.1,-4.726389,55.297222
"Arthropoda","Trilobita","Phacopida","Encrinuridae","Encrinurus","Encrinurus squarrosus","Rhuddanian","",443.4,440.8,442.1,-4.726389,55.297222
"Arthropoda","Trilobita","Phacopida","Phacopidae","Acernaspis","Acernaspis elliptifrons","Rhuddanian","",443.4,440.8,442.1,-4.726389,55.297222
"Arthropoda","Trilobita","Lichida","Lichidae","Neolichas","Neolichas silvestris","Rhuddanian","",443.4,440.8,442.1,-4.726389,55.297222
"Arthropoda","Trilobita","Odontopleurida","Odontopleuridae","Anacaenaspis","Anacaenaspis callipareos","Rhuddanian","",443.4,440.8,442.1,-4.726389,55.297222
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Stenopareia","Stenopareia glochin","Rhuddanian","",443.4,440.8,442.1,-4.735556,55.28611
"Arthropoda","Trilobita","Proetida","Aulacopleuridae","Harpidella","Harpidella (Harpidella) newlandensis","Rhuddanian","",443.4,440.8,442.1,-4.735556,55.28611
"Arthropoda","Trilobita","Proetida","Cheiruridae","Hadromeros","Hadromeros elongatus","Rhuddanian","",443.4,440.8,442.1,-4.735556,55.28611
"Arthropoda","Trilobita","Phacopida","Encrinuridae","Encrinurus","Encrinurus squarrosus","Rhuddanian","",443.4,440.8,442.1,-4.735556,55.28611
"Arthropoda","Trilobita","Phacopida","Phacopidae","Acernaspis","Acernaspis xynon","Rhuddanian","",443.4,440.8,442.1,-4.735556,55.28611
"Arthropoda","Trilobita","Lichida","Lichidae","Neolichas","Neolichas silvestris","Rhuddanian","",443.4,440.8,442.1,-4.735556,55.28611
"Arthropoda","Trilobita","Odontopleurida","Odontopleuridae","Anacaenaspis","Anacaenaspis callipareos","Rhuddanian","",443.4,440.8,442.1,-4.735556,55.28611
"Arthropoda","Trilobita","Corynexochida","Illaenidae","Stenopareia","Stenopareia acymata","Rhuddanian","",443.4,440.8,442.1,-4.879167,55.217499
"Arthropoda","Trilobita","Proetida","Tropidocoryphidae","Decoroproetus","Decoroproetus farragatus","Rhuddanian","",443.4,440.8,442.1,-4.879167,55.217499
