"phylum","class","order","family","genus","species","early_interval","late_interval","max_ma","min_ma","midpoint","lng","lat"
"Chordata","Saurischia","Avetheropoda","Metriacanthosauridae","Yangchuanosaurus","Yangchuanosaurus shangyouensis","Oxfordian","",163.5,157.3,160.4,105.683334,29.333332
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Tuojiangosaurus","Tuojiangosaurus multispinus","Kimmeridgian","Tithonian",157.3,145,151.15,104.781944,28.351944
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Stegosauridae","Chungkingosaurus","Chungkingosaurus jiangbeiensis","Oxfordian","",163.5,157.3,160.4,105.294167,27.793056
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Stegosauridae","Chungkingosaurus","Chungkingosaurus jiangbeiensis","Oxfordian","",163.5,157.3,160.4,106.55278,29.562778
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Stegosauridae","Chungkingosaurus","Chungkingosaurus jiangbeiensis","Oxfordian","",163.5,157.3,160.4,106.55278,29.562778
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Angolatitan","Angolatitan adamastor","Coniacian","",89.8,86.3,88.05,13.21,-8.17
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Cetiosauridae","Chebsaurus","Chebsaurus algeriensis","Callovian","",166.1,163.5,164.8,-1.072222,32.739723
"Chordata","Saurischia","Avetheropoda","NO_FAMILY_SPECIFIED","Saurexallopus","Saurexallopus zerbsti","Lancian","",70.6,66,68.3,-104.697777,43.36861
"Chordata","Aves","Charadriiformes","NO_FAMILY_SPECIFIED","Sarjeantopodus","Sarjeantopodus semipalmatus","Lancian","",70.6,66,68.3,-104.697777,43.36861
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Leptoceratopsidae","Unescoceratops","Unescoceratops koppelhusae","Middle Campanian","",83.5,70.6,77.05,-111.574997,50.814602
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Coronosaurus","Coronosaurus brinkmani","Late Campanian","",83.5,70.6,77.05,-111.524002,50.747601
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Coronosaurus","Coronosaurus brinkmani","Campanian","",83.6,72.1,77.85,-112.205559,49.286388
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Psittacosaurus","Psittacosaurus xinjiangensis","Aptian","Early Albian",125,109,117,85.666702,46.099998
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Navahopus","Navahopus coyoteensis","Pliensbachian","Toarcian",190.8,174.1,182.45,-112.00972,36.999443
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Grallator","Grallator ssatoi","Tithonian","",152.1,145,148.55,120.708054,41.671944
"Chordata","Saurischia","Avetheropoda","NO_FAMILY_SPECIFIED","Changpeipus","Changpeipus carbonicus","Aptian","",125,113,119,121.692497,42.001389
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Grallator","Grallator yangi","Late Barremian","",130,125.45,127.725,120.811386,36.937778
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Brontopodus","Brontopodus changlingensis","Turonian","Coniacian",93.9,86.3,90.1,101.675552,25.041111
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Pararhabdodon","Pararhabdodon isonensis","Early Maastrichtian","",70.6,66,68.3,0.802167,42.082584
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Therangospodus","Therangospodus pandemicus","Oxfordian","Early Kimmeridgian",163.5,150.8,157.15,-109.610275,38.720001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Therangospodus","Therangospodus pandemicus","Oxfordian","Early Kimmeridgian",163.5,150.8,157.15,-109.610275,38.720001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Therangospodus","Therangospodus pandemicus","Late Callovian","Oxfordian",164.7,157.3,161,-110.506943,37.459999
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Iguanodontipodidae","Iguanodontipus","Iguanodontipus burreyi","Early Berriasian","",145,140.2,142.6,-2.32957,42.053421
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Therangospodus","Therangospodus pandemicus","Oxfordian","Early Kimmeridgian",163.5,150.8,157.15,-109.610275,38.720001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Therangospodus","Therangospodus pandemicus","Oxfordian","Early Kimmeridgian",163.5,150.8,157.15,-109.610275,38.720001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Therangospodus","Therangospodus pandemicus","Oxfordian","Early Kimmeridgian",163.5,150.8,157.15,-109.610275,38.720001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Therangospodus","Therangospodus pandemicus","Oxfordian","Early Kimmeridgian",163.5,150.8,157.15,-109.610275,38.720001
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Therangospodus","Therangospodus pandemicus","Oxfordian","Early Kimmeridgian",163.5,150.8,157.15,-109.610275,38.720001
"Chordata","Reptilia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Yunnanpus","Yunnanpus huangcaoensis","Turonian","Coniacian",93.9,86.3,90.1,101.654167,25.045555
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Kayentapus","Kayentapus nananensis","Oxfordian","",163.5,157.3,160.4,106.60257,29.571123
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Zizhongpus","Zizhongpus wumanensis","Aalenian","Bajocian",174.1,168.3,171.2,104.792221,29.724443
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Gigandipus","Gigandipus hei","Aalenian","Bajocian",174.1,168.3,171.2,104.792221,29.724443
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Eubrontes","Eubrontes nianpanshanensis","Aalenian","Bajocian",174.1,168.3,171.2,104.64167,29.794167
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Grallatoridae","Pengxianpus","Pengxianpus cifengensis","Rhaetian","",208.5,201.3,204.9,104.43528,30.856112
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Tatarornipes","Tatarornipes chabuensis","Late Barremian","",130,125.45,127.725,107.29583,38.912224
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Tatarornipes","Tatarornipes chabuensis","Late Barremian","",130,125.45,127.725,107.342499,38.691666
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Eubrontidae","Asianopodus","Asianopodus robustus","Late Barremian","",130,125.45,127.725,107.265831,38.989723
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Eubrontidae","Chapus","Chapus lockleyi","Late Barremian","",130,125.45,127.725,107.259171,38.924721
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Eubrontidae","Asianopodus","Asianopodus pulvinicalx","Valanginian","Barremian",139.8,125,132.4,136.702896,36.195415
"Chordata","Reptilia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Toyamasauripus","Toyamasauripus masuiae","Aptian","",125,113,119,137.265137,36.531742
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Kayentapus","Kayentapus otariensis","Pliensbachian","",190.8,182.7,186.75,137.881577,36.830578
"Chordata","Aves","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Uhangrichnus","Uhangrichnus chuni","Campanian","",83.6,72.1,77.85,126.400002,34.5
"Chordata","Aves","NO_ORDER_SPECIFIED","Ignotornidae","Hwangsanipes","Hwangsanipes choughi","Campanian","",83.6,72.1,77.85,126.400002,34.5
"Chordata","Aves","NO_ORDER_SPECIFIED","Ignotornidae","Ignotornis","Ignotornis mcconnelli","Late Albian","Early Cenomanian",105.3,93.5,99.4,-105.223053,39.7575
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Elongatoolithidae","Ellipsoolithus","Ellipsoolithus khedaensis","Maastrichtian","",72.1,66,69.05,73.331375,23.07555
"Chordata","Aves","NO_ORDER_SPECIFIED","Koreanaornipodidae","Koreanaornis","Koreanaornis hamanensis","Albian","",113,100.5,106.75,128.132217,34.886665
"Chordata","Aves","NO_ORDER_SPECIFIED","Koreanaornipodidae","Koreanaornis","Koreanaornis hamanensis","Albian","",113,100.5,106.75,128.132217,34.886665
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Moyenisauropodidae","Anomoepus","Anomoepus moabensis","Pliensbachian","Toarcian",190.8,174.1,182.45,-109.65786,38.515339
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Garbina","Garbina roeorum","Middle Jurassic","",174.1,163.5,168.8,150.5,-27.5
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Tyrannosaurus","Tyrannosaurus rex","Maastrichtian","",72.1,66,69.05,-107.083,47.536201
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Tyrannosaurus","Tyrannosaurus rex","Maastrichtian","",72.1,66,69.05,-107.083,47.536201
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Wintonotitan","Wintonotitan wattsi","Late Cenomanian","Early Turonian",99.6,89.3,94.45,143.566666,-22.683332
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Wintonotitan","Wintonotitan wattsi","Cenomanian","",100.5,93.9,97.2,142.483337,-22.25
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Aletopelta","Aletopelta coombsi","Late Campanian","",83.5,70.6,77.05,-117.29528,33.130001
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Nodosauridae","Struthiosaurus","Struthiosaurus austriacus","Early Campanian","",83.5,70.6,77.05,16.133333,47.866669
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Nodosauridae","Struthiosaurus","Struthiosaurus austriacus","Early Campanian","",83.5,70.6,77.05,16.1,47.833332
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Chasmosaurus","Chasmosaurus belli","Late Campanian","",83.5,70.6,77.05,-111.614998,50.820831
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Hypacrosaurus","Hypacrosaurus altispinus","Late Campanian","Early Maastrichtian",83.5,66,74.75,-112.949165,51.949722
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Stegoceras","Stegoceras validum","Late Campanian","",83.5,70.6,77.05,-111.603889,50.823334
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Pachycephalosauridae","Foraminacephale","Foraminacephale brevis","Late Campanian","",83.5,70.6,77.05,-111.603889,50.823334
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Stegosauridae","Dacentrurus","Dacentrurus armatus","Late Jurassic","",163.5,145,154.25,-1,39.933334
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Ligabuesaurus","Ligabuesaurus leanzai","Late Aptian","Early Albian",122.46,109,115.73,-69.396942,-39.59222
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Tarbosaurus","Tarbosaurus bataar","Late Maastrichtian","",70.6,66,68.3,130.859451,49.082779
"Chordata","Aves","Phoenicopteriformes","Palaelodidae","Palaelodus","Palaelodus ambiguus","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Aves","Phoenicopteriformes","Palaelodidae","Palaelodus","Palaelodus crassipes","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Aves","Phoenicopteriformes","Palaelodidae","Palaelodus","Palaelodus gracilipes","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Aves","Phoenicopteriformes","Palaelodidae","Palaelodus","Palaelodus ambiguus","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Aves","Anseriformes","Anatidae","Mionetta","Mionetta natator","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Aves","Anseriformes","Anatidae","Nettion","Nettion velox","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Aves","Phoenicopteriformes","Palaelodidae","Palaelodus","Palaelodus ambiguus","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Aves","Phoenicopteriformes","Palaelodidae","Palaelodus","Palaelodus gracilipes","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Aves","Phoenicopteriformes","Palaelodidae","Palaelodus","Palaelodus ambiguus","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Aves","Phoenicopteriformes","Palaelodidae","Palaelodus","Palaelodus ambiguus","Early Miocene","",23.03,15.97,19.5,12.366944,50.079723
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Stegoceras","Stegoceras validum","Middle Campanian","Late Campanian",83.5,70.6,77.05,-109.591667,46.242222
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Achelousaurus","Achelousaurus horneri","Campanian","",83.6,72.1,77.85,-113.75,48.630001
"Chordata","Saurischia","Avetheropoda","Tyrannosauridae","Daspletosaurus","Daspletosaurus horneri","Campanian","",83.6,72.1,77.85,-113.75,48.630001
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Rubeosaurus","Rubeosaurus ovatus","Campanian","",83.6,72.1,77.85,-112.650002,48.966599
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Orodromeus","Orodromeus makelai","Campanian","",83.6,72.1,77.85,-112.642014,48.91082
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Einiosaurus","Einiosaurus procurvicornis","Campanian","",83.6,72.1,77.85,-112.642403,48.935501
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Hypacrosaurus","Hypacrosaurus stebingeri","Campanian","",83.6,72.1,77.85,-112.642403,48.935501
"Chordata","Saurischia","Avetheropoda","Troodontidae","Troodon","Troodon formosus","Campanian","",83.6,72.1,77.85,-112.642403,48.935501
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus jabalpurensis","Early Campanian","Middle Campanian",83.5,70.6,77.05,-68.504997,-38.020832
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus jabalpurensis","Early Campanian","Middle Campanian",83.5,70.6,77.05,-68.514725,-38.086945
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus jabalpurensis","Early Campanian","Middle Campanian",83.5,70.6,77.05,-68.51667,-37.883331
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus jabalpurensis","Early Campanian","Middle Campanian",83.5,70.6,77.05,-68.51667,-37.883331
"Chordata","Saurischia","Avetheropoda","Troodontidae","Troodon","Troodon formosus","Middle Campanian","",83.5,70.6,77.05,-111.6175,50.790558
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Saurornitholestes","Saurornitholestes langstoni","Middle Campanian","",83.5,70.6,77.05,-111.488899,50.742401
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Saurornitholestes","Saurornitholestes langstoni","Middle Campanian","",83.5,70.6,77.05,-111.41861,50.753056
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus cylindricus","Maastrichtian","",72.1,66,69.05,81.559998,23.495832
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus mohabeyi","Maastrichtian","",72.1,66,69.05,73.327499,23.025833
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus cylindricus","Maastrichtian","",72.1,66,69.05,73.326279,23.055542
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus khempurensis","Maastrichtian","",72.1,66,69.05,73.383667,23.104828
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus khempurensis","Maastrichtian","",72.1,66,69.05,73.340279,22.991388
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus dhoridungriensis","Maastrichtian","",72.1,66,69.05,73.383331,23.133333
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus mohabeyi","Maastrichtian","",72.1,66,69.05,73.329643,22.959316
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus mohabeyi","Maastrichtian","",72.1,66,69.05,73.340279,22.862499
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus mohabeyi","Maastrichtian","",72.1,66,69.05,74.279167,22.895
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Maxakalisaurus","Maxakalisaurus topai","Late Campanian","Early Maastrichtian",83.5,66,74.75,-49.245277,-19.457222
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Maxakalisaurus","Maxakalisaurus topai","Late Campanian","Early Maastrichtian",83.5,66,74.75,-49.245277,-19.457222
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus megadermus","Maastrichtian","",72.1,66,69.05,74.223892,22.959999
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus megadermus","Maastrichtian","",72.1,66,69.05,74.141945,22.952778
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus megadermus","Maastrichtian","",72.1,66,69.05,73.388336,23.0875
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus problematica","Maastrichtian","",72.1,66,69.05,73.327499,23.025833
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus problematica","Maastrichtian","",72.1,66,69.05,73.329643,22.959316
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus problematica","Maastrichtian","",72.1,66,69.05,73.340279,22.862499
"Chordata","Reptilia","NO_ORDER_SPECIFIED","Fusioolithidae","Fusioolithus","Fusioolithus baghensis","Maastrichtian","",72.1,66,69.05,73.354164,23.079166
"Chordata","Reptilia","NO_ORDER_SPECIFIED","Fusioolithidae","Fusioolithus","Fusioolithus baghensis","Maastrichtian","",72.1,66,69.05,73.330055,23.042234
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus dholiyaensis","Maastrichtian","",72.1,66,69.05,75.608757,22.249218
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus microtuberculata","Campanian","",83.6,72.1,77.85,5.59559,43.479961
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus siruguei","Early Campanian","",83.5,70.6,77.05,5.293215,43.536854
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus siruguei","Campanian","",83.6,72.1,77.85,5.232222,43.468334
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus siruguei","Maastrichtian","",72.1,66,69.05,5.659722,43.518333
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus siruguei","Early Maastrichtian","",70.6,66,68.3,2.258982,42.934311
"Chordata","Reptilia","NO_ORDER_SPECIFIED","Fusioolithidae","Fusioolithus","Fusioolithus baghensis","Late Maastrichtian","",70.6,66,68.3,5.928056,43.62722
"Chordata","Reptilia","NO_ORDER_SPECIFIED","Fusioolithidae","Fusioolithus","Fusioolithus baghensis","Maastrichtian","",72.1,66,69.05,5.659722,43.518333
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Platypelta","Platypelta coombsi","Late Campanian","",83.5,70.6,77.05,-111.494446,50.729443
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus jabalpurensis","Santonian","Early Campanian",86.3,70.6,78.45,-68.052498,-38.973331
"Chordata","Saurischia","NO_ORDER_SPECIFIED","Megaloolithidae","Megaloolithus","Megaloolithus cylindricus","Maastrichtian","",72.1,66,69.05,74.383331,22.133333
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Oobardjidama","Oobardjidama foulkesi","Valanginian","Barremian",139.8,125,132.4,122.177223,-17.973612
"Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Deltapodus","Deltapodus brodricki","Aalenian","",174.1,170.3,172.2,-0.59829,54.488918
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Bambiraptor","Bambiraptor feinbergi","Campanian","",83.6,72.1,77.85,-112.276108,47.990002
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Richardoestesia","Richardoestesia isosceles","Judithian","",83.5,70.6,77.05,-107.278099,42.854401
"Chordata","Saurischia","Avetheropoda","Dromaeosauridae","Richardoestesia","Richardoestesia isosceles","Judithian","",83.5,70.6,77.05,-107.756699,44.117401
"Chordata","Saurischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Alamosaurus","Alamosaurus sanjuanensis","Late Maastrichtian","",70.6,66,68.3,-103.136665,29.455278
